source,reference,translation,metric
Guglielmi said it is unclear if the incident also occurred on July 27.,"Guglielmin mukaan on epäselvää, jos tapaus sattui myös 27. heinäkuuta.","Guglielmin mukaan on epäselvää, oliko uhri murhattu samana päivänä vai aiemmin.",0.4401270114957785
"""Roxxxy Gold has a personality which is matched as much as possible to your personality,"" the True Companion website enthuses.","""Roxxxy Gold on persoonallisuus, joka vastaa mahdollisimman paljon persoonallisuuttasi"", True Companion -sivusto intoilee.","”Roxxxy Goldin persoonallisuus mukautuu mahdollisimman täydellisesti käyttäjän persoonallisuuteen”, yhtiön verkkosivuilla mainostetaan.",0.07734786030964602
"Outdoor swim schools in Imatra are held together by the ""Liikunta yhdistää (Exercise brings people together)"" project and the town of Imatra.","Imatran uimakoulut järjestävät yhdessä ""Liikunta yhdistää (Exercise tuo ihmiset yhteen) -projektin ja Imatran kaupungin.",Imatran rantauimakoulun järjestävät yhteistyössä Liikunta yhdistää -hanke ja Imatran kaupunki.,0.47437507072494284
"""And if you lose people, you're going to lose customers.","""Ja jos menetät ihmisiä, aiot menettää asiakkaita.","”Jos se menettää työntekijöitä, se menettää myös asiakkaita.",-0.547128466023241
"Total trading in the stock exchange stood at EUR 469 million, of which Nokia accounted for EUR 67 million and Neste, which released news of its results this morning, made up EUR 59 million.","Pörssin kokonaiskauppa oli 469 miljoonaa euroa, josta Nokian osuus oli 67 miljoonaa euroa ja Neste, joka julkisti aamulla tuloksensa, tienasi 59 miljoonaa euroa.","Pörssin kokonaisvaihto ylsi 469 miljoonaan euroon, josta 67 miljoonaa oli Nokiaa ja 59 miljoonaa aamun tulosjulkistaja Nestettä.",0.124760249467181
"The flight for the Made in America event counted toward the aircrew's training requirement for the month, an official said.","Lento Made in America -tapahtumaan laskettiin kohti miehistön koulutusvaatimusta kuukauden ajan, virkamies sanoi.",Erään virkailijan mukaan lennot Made in America -tapahtumaan kuuluivat miehistön kuukausittaiseen koulutuskiintiöön.,0.17019266435559147
The local population is particularly enraged by tourists travelling on cruise ships.,Paikallista väestöä raivostuttavat erityisesti risteilyaluksilla matkustavat turistit.,Paikallisten raivo kohdistuu erityisesti risteilyalusten edustamaan turismin muotoon.,0.10059477473856261
"The latest results of tests on asylum seekers in Sweden subjected to a new method of medically assessing their age show that over 80 percent tested were judged to be older than 18, but not everyone has faith in their accuracy.","Ruotsin turvapaikanhakijoita koskevien testien viimeisimmät tulokset, joiden perusteella heidän ikänsä arvioitiin lääketieteellisesti, osoittavat, että yli 80 prosenttia testatuista oli alle 18-vuotiaita, mutta kaikki eivät usko niiden oikeellisuuteen.","Ruotsin turvapaikanhakijoiden lääketieteellisten ikätestien uusimmat tulokset on julkistettu. Uudella arviointimenetelmällä toteutettujen testien tulokset paljastavat, että testatuista yli 80 prosentin määritettiin olevan yli 18-vuotiaita. Kaikki eivät kuitenkaan pidä testejä luotettavina.",0.11490128067584778
"She has since asked to be reassigned from covering the government, concerned that her anger has hurt her objectivity.","Hän on sen jälkeen pyytänyt, että hänet erotetaan hallituksesta, ja hän on huolissaan siitä, että hänen vihansa on loukannut hänen objektiivisuuttaan.","Hän on sittemmin pyytänyt, että hänet siirretään pois hallitusta käsittelevistä jutuista, koska hän on huolissaan siitä, ettei pysty vihaltaan olemaan objektiivinen.",0.24655360859639353
"Paris Saint-Germain will not let up in their pursuit of Neymar after lodging a £189m offer to trigger his release clause, but did they warn Barcelona of the world-record raid three years ago?","Paris Saint-Germain ei anna periksi tavoitellessaan Neymaria sen jälkeen, kun hän teki 189 miljoonan punnan tarjouksen vapauttamislausekkeen laukaisemiseksi, mutta varoivatko he Barcelonaa kolmen vuoden takaisesta maailmanennätyksestä?",Paris Saint-Germain ei luovu Neymarin tavoittelusta maksettuaan 189 miljoonan punnan siirtosumman sopimuksen päättämisestä. Mutta varoittiko PSG Barcelonaa ennätyksellisestä siirrosta kolme vuotta sitten?,-0.1961175519902195
"As the pair posed for photos, Lomachenko manager Egis Klimas noted that a potential showdown between the fighters would be ""perfect sizing.""","Kuten pari aiheuttaa kuvia, Lomachenko manager Egis Klimas totesi, että mahdollinen suihkutus välillä taistelijat olisi ""täydellinen sizing"".","Kun kaksikko poseerasi valokuvaajille, Lomatšenkon manageri Egis Klimas huomautti, että miesten välinen ottelu olisi ”kokojen suhteen täydellinen”.",-0.7608898029925344
Neymar signs five-year agreement with PSG,Neymar allekirjoittaa viisivuotisen sopimuksen PSG:n kanssa,Neymar solminut viiden vuoden sopimuksen PSG:n kanssa,0.7094366298087655
FFP was conceived by Michel Platini after his election as UEFA president in 2007.,"FFP:n suunnitteli Michel Platini sen jälkeen, kun hänet valittiin Uefan puheenjohtajaksi vuonna 2007.",Reilun pelin taloussäännöt laadittiin UEFAn puheenjohtajaksi vuonna 2007 valitun ranskalaisen Michel Platinin aloitteesta.,0.30853095753857684
"Under an agreement with their late father, Colin - described by Paul as ""the major driving force and the dominant personality"" in the De Lutis family - owns about two-thirds of the company assets and Paul about one-third.","Edesmenneen isänsä kanssa tehdyn sopimuksen mukaan Colin - jota Paul kuvaili De Lutiksen perheen ""suureksi ajajaksi ja hallitsevaksi persoonaksi"" - omistaa noin kaksi kolmasosaa yhtiön omaisuudesta ja Paul noin kolmanneksen.",Perheen edesmenneen isän kanssa tehdyn sopimuksen mukaan Colin omistaa noin kaksi kolmasosaa ja Paul noin kolmasosan yhtiön varallisuudesta. Paul kuvaa isäänsä ”perheen kantavaksi voimaksi ja keskushahmoksi”.,0.9155080981014704
"The companies are trying to avoid repeating the mistakes of Volkswagen, which covered up its use of so-called defeat devices that could adjust emissions to comply with regulations when a car was being tested, but ease back in normal driving conditions.",Yhtiöt yrittävät välttää toistamasta Volkswagenin virheitä.,"Yhtiöt yrittävät välttää Volkswagenin virheet. Volkswagen asensi autoihin huijauslaitteita, jotka pienensivät päästöt säännösten mukaisiksi testeissä. Tavallisessa ajossa päästöt olivat suurempia.",-0.5191306556442001
It maintained its forecast for growth of 1.8% in 2018.,"Se säilytti ennusteensa 1,8 prosentin kasvusta vuonna 2018.","Nyt se piti vuoden 2018 kasvuennusteensa 1,8 prosentissa.",0.5956466403866002
He's worth about $1.59 billion.,"Hän on arvoltaan noin 1,59 miljardia dollaria.","Hänen omaisuutensa arvo on noin 1,59 miljardia dollaria.",1.6121884680956209
"""Yea,"" one of the other black cast members quipped.","""Yea"", eräs toinen musta heittäjä kuittasi.","”Niinpä”, toinen mustaihoinen näyttelijä vahvistaa.",-1.0016050655662783
Jäppinen thinks that Itsensäpaljastelija draws a topical picture of young adults living in 100-year-old Finland.,"Jäppinen arvelee, että Itsensäpahoittaja piirtää ajankohtaisen kuvan 100-vuotiaassa Suomessa asuvista nuorista aikuisista.","Jäppinen uskoo, että Itsensäpaljastelija piirtää ajankohtaista kuvaa satavuotiaassa Suomessa elävistä nuorista aikuisista.",1.2834202080338177
"Tommi, his spouse Riina and their two small children were driving on the highway near Keimolanportti in Vantaa towards Hämeenlinna.","Tommi, hänen puolisonsa Riina ja heidän kaksi pientä lastaan ajoivat moottoritiellä Keimolanportin lähellä Vantaalla kohti Hämeenlinnan keskustaa.","Tommi, hänen avopuolisonsa Riina ja pariskunnan kaksi pientä lasta ajoivat moottoritiellä Keimolanportin kohdalla Vantaalla Hämeenlinnan suuntaan.",1.6361195639304182
"""I welled up at just the thumbprint on the side of a letter, written by a double agent in the 1700s who was working for the Jacobites,"" he says.","""I welled up juuri thumbprint puolella kirjeen, joka on kirjoittanut kaksinkertainen agentti 1700-luvulla, joka oli työskennellyt Jacobites"", hän sanoo.","”Liikutuin kyyneliin huomatessani kirjeessä peukalonjäljen. Kirjeen oli kirjoittanut jakobiiteille työskennellyt kaksoisagentti 1700-luvulla”, Rhodes kertoo.",-0.28353157983631466
"The St. Louis-area rapper was live-tweeting the death of Michael Brown, an unarmed black 18-year-old killed by a white police officer in Ferguson, Mo.","St. Louisin alueen rappukäytävässä oli live-twiittaus Michael Brownin kuolemasta, aseeton musta 18-vuotias surmasi valkoisen poliisin Fergusonissa, Mo kertoo.","Käyttäjänimi kuuluu St. Louisissa asuvalle räppärille, joka twiittasi reaaliajassa Michael Brownin kuolemasta. Valkoinen poliisi oli ampunut aseettoman 18-vuotiaan mustaihoisen Brownin Fergusonissa Missourin osavaltiossa.",-0.1162809248158057
She is meant to be carrying the torch of liberty from the United States to the rest of the world.,Hänen on tarkoitus kuljettaa vapauden torkkua Yhdysvalloista muualle maailmaan.,Hän vie vapauden soihtua Yhdysvalloista muualle maailmaan.,1.3861229197486586
"Moreover, Ferrell's story reiterates and re-centers the role of black queer women in the broader Black Lives Matter movement.",Lisäksi Ferrellin tarina toistaa ja toistaa mustien queer-naisten roolia laajemmassa Black Lives Matter -liikkeessä.,Lisäksi Ferrellin tarina kertaa ja tuo uudelleen keskiöön mustien queer-naisten roolin laajemmassa Black Lives Matter -liikkeessä.,2.2703612609836274
Brooks is a 71-year-old former Georgia state congressman and lifelong civil rights activist.,Brooks on 71-vuotias entinen Georgian valtion kongressiedustaja ja elinikäinen kansalaisoikeusaktivisti.,Brooks on 71-vuotias kansalaisoikeusaktivisti ja entinen Georgian kongressiedustaja.,2.1828127591558224
"Some of the stories in the collection use the castle as a jumping-off point to delve more broadly into English history, including The Labourer, which follows a man who leaves the newly built castle to join the 1381 Peasants' Revolt.","Jotkut tarinat kokoelma käyttää linna kuin hyppy-off kohta delve laajemmin osaksi Englanti historiaa, mukaan lukien The labourer, joka seuraa mies, joka lähtee äskettäin rakennettu linna liittyä 1381 Peasants ""Revolt.","Osa kirjan tarinoista etenee linnasta Englannin historiaan, kuten The Labourer. Se kertoo miehestä, joka liittyy pian linnan valmistumisen jälkeen Englannin talonpoikaiskapinaan vuonna 1381.",-1.151295692841171
"Alan K. Cubbage, the vice president for university relations, said in an emailed statement that Lathem is now on administrative leave and has been banned from entering Northwestern University campuses.","Yliopistojen suhteista vastaava varapuheenjohtaja Alan K. Cubbage sanoi emännöidyssä lausunnossaan, että Lahe on nyt hallintovapaalla ja häntä on kielletty saapumasta Northwestern-yliopiston leirintäalueelle.","Yliopiston yhteiskuntasuhteista vastaava vararehtori Alan K. Cubbage totesi sähköpostitse lähettämässään lausunnossa, että Lathem on nyt hallinnollisella vapaalla ja häneltä on kielletty pääsy Northwestern-yliopiston kampuksille.",0.5896963737846802
A little more than ten per cent thought that the most important factor would be to create better paying jobs for young people.,"Hieman yli kymmenen prosenttia oli sitä mieltä, että tärkein tekijä olisi parempien maksullisten työpaikkojen luominen nuorille.",Reilun kymmenenneksen mielestä tärkeintä olisi luoda nuorille paremmin palkattuja työpaikkoja.,-0.5544641153937873
"It's a business model and opportunity that has the approval of venture capital investors, who have propped up both start-ups.","Se on liiketoimintamalli ja mahdollisuus, joka on hyväksynyt pääomasijoittajat, jotka ovat pönkittäneet molemmat startup-yrityksiä.",Se on pääomasijoittajien hyväksymä liiketoimintamalli ja mahdollisuus. Sekä Glintillä että Convercentilla on tukenaan pääomasijoittajia.,0.2609206588178662
Building system supplier Uponor completed its plant building and real estate acquisition in Hutchinson in the United States.,Rakennusjärjestelmätoimittaja Uponor sai valmiiksi tehtaan rakentamisen ja kiinteistöhankinnan Hutchinsonissa Yhdysvalloissa.,Talotekniikkayhtiö Uponor on saanut päätökseen tehdasrakennus- ja kiinteistöhankintansa Hutchinsonissa Yhdysvalloissa.,0.5267817029025436
Snowboarder Enni Rukajärvi finished second in big air in a World Cup competition in Colorado.,Snowboarder Enni Rukajärvi jäi toiseksi big airissa maailmancupin kilpailussa Coloradossa.,Lumilautailija Enni Rukajärvi on sijoittunut toiseksi big air -kisassa Yhdysvaltain Coloradossa.,0.010387618652123527
Employees want to feel that they're accepted and valued and that they're giving their time to a company with a positive mission.,"Työntekijät haluavat tuntea, että heidät hyväksytään ja arvostetaan ja että he antavat aikaansa yritykselle, jolla on myönteinen tehtävä.","Työntekijät haluavat tuntea, että heidät hyväksytään ja heitä arvostetaan ja että he antavat aikaansa aidosti hyödylliselle yritykselle.",2.25637016255976
"About 1,000 young Papuan men, women and children gathered on a soccer field in front of the local police station and military command center to demand justice.","Noin 1 000 nuorta Papuan miestä, naista ja lasta kerääntyi jalkapallokentälle paikallisen poliisiaseman ja sotilaskomentokeskuksen eteen vaatimaan oikeutta.",Noin tuhat papualaista – nuoria miehiä ja naisia sekä lapsia – kokoontui jalkapallokentälle paikallisen poliisiaseman ja armeijan komentokeskuksen eteen vaatimaan oikeutta.,1.451094741703874
The reason was my Finnish opponent.,Syynä oli suomalaisvastustaja.,Syy oli suomalaisen vastustajani.,1.1015195499046837
"""The Peasants' Revolt started in that area and I thought, a riot is a good place to start.","""Peasants"" Revolt alkoi tuolla alueella ja ajattelin, mellakka on hyvä paikka aloittaa.","”Englannin talonpoikaiskapina alkoi samalla alueella, ja tuli mieleen, että kapina voi alkaa mellakasta.",-1.053514466980761
